case_id,expanded_route_id,base_route_id,source_tree,case_number,global_case_number,seed,route_depth,final_rule,final_output_class_id,expected_mode,input_xml_path,input_xml_flat_path,expected_output_path,tree_version,mapping_version,generator_version
BT-GPA-001__DIRECT__0051,BT-GPA-001__DIRECT,BT-GPA-001,General_post_primera_asignacion,51,51,197595544296879,1,General_post_primera_asignacion,DIRECT_REASSIGN_DISBURSER_ABF,EXACT,02_inputs_xml_flat/BT-GPA-001__DIRECT__0051.xml,02_inputs_xml_flat/BT-GPA-001__DIRECT__0051.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-001__DIRECT__0052,BT-GPA-001__DIRECT,BT-GPA-001,General_post_primera_asignacion,52,52,145843919127340,1,General_post_primera_asignacion,DIRECT_REASSIGN_DISBURSER_ABF,EXACT,02_inputs_xml_flat/BT-GPA-001__DIRECT__0052.xml,02_inputs_xml_flat/BT-GPA-001__DIRECT__0052.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-001__DIRECT__0053,BT-GPA-001__DIRECT,BT-GPA-001,General_post_primera_asignacion,53,53,206203299746420,1,General_post_primera_asignacion,DIRECT_REASSIGN_DISBURSER_ABF,EXACT,02_inputs_xml_flat/BT-GPA-001__DIRECT__0053.xml,02_inputs_xml_flat/BT-GPA-001__DIRECT__0053.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-001__DIRECT__0054,BT-GPA-001__DIRECT,BT-GPA-001,General_post_primera_asignacion,54,54,196066631939755,1,General_post_primera_asignacion,DIRECT_REASSIGN_DISBURSER_ABF,EXACT,02_inputs_xml_flat/BT-GPA-001__DIRECT__0054.xml,02_inputs_xml_flat/BT-GPA-001__DIRECT__0054.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-001__DIRECT__0055,BT-GPA-001__DIRECT,BT-GPA-001,General_post_primera_asignacion,55,55,30916814029540,1,General_post_primera_asignacion,DIRECT_REASSIGN_DISBURSER_ABF,EXACT,02_inputs_xml_flat/BT-GPA-001__DIRECT__0055.xml,02_inputs_xml_flat/BT-GPA-001__DIRECT__0055.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-001__DIRECT__0056,BT-GPA-001__DIRECT,BT-GPA-001,General_post_primera_asignacion,56,56,60090743020174,1,General_post_primera_asignacion,DIRECT_REASSIGN_DISBURSER_ABF,EXACT,02_inputs_xml_flat/BT-GPA-001__DIRECT__0056.xml,02_inputs_xml_flat/BT-GPA-001__DIRECT__0056.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-001__DIRECT__0057,BT-GPA-001__DIRECT,BT-GPA-001,General_post_primera_asignacion,57,57,12437516803044,1,General_post_primera_asignacion,DIRECT_REASSIGN_DISBURSER_ABF,EXACT,02_inputs_xml_flat/BT-GPA-001__DIRECT__0057.xml,02_inputs_xml_flat/BT-GPA-001__DIRECT__0057.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-001__DIRECT__0058,BT-GPA-001__DIRECT,BT-GPA-001,General_post_primera_asignacion,58,58,69165610552836,1,General_post_primera_asignacion,DIRECT_REASSIGN_DISBURSER_ABF,EXACT,02_inputs_xml_flat/BT-GPA-001__DIRECT__0058.xml,02_inputs_xml_flat/BT-GPA-001__DIRECT__0058.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-001__DIRECT__0059,BT-GPA-001__DIRECT,BT-GPA-001,General_post_primera_asignacion,59,59,95001862915299,1,General_post_primera_asignacion,DIRECT_REASSIGN_DISBURSER_ABF,EXACT,02_inputs_xml_flat/BT-GPA-001__DIRECT__0059.xml,02_inputs_xml_flat/BT-GPA-001__DIRECT__0059.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-001__DIRECT__0060,BT-GPA-001__DIRECT,BT-GPA-001,General_post_primera_asignacion,60,60,226641703647040,1,General_post_primera_asignacion,DIRECT_REASSIGN_DISBURSER_ABF,EXACT,02_inputs_xml_flat/BT-GPA-001__DIRECT__0060.xml,02_inputs_xml_flat/BT-GPA-001__DIRECT__0060.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-001__DIRECT__0061,BT-GPA-001__DIRECT,BT-GPA-001,General_post_primera_asignacion,61,61,110444096299203,1,General_post_primera_asignacion,DIRECT_REASSIGN_DISBURSER_ABF,EXACT,02_inputs_xml_flat/BT-GPA-001__DIRECT__0061.xml,02_inputs_xml_flat/BT-GPA-001__DIRECT__0061.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-001__DIRECT__0062,BT-GPA-001__DIRECT,BT-GPA-001,General_post_primera_asignacion,62,62,249917003756023,1,General_post_primera_asignacion,DIRECT_REASSIGN_DISBURSER_ABF,EXACT,02_inputs_xml_flat/BT-GPA-001__DIRECT__0062.xml,02_inputs_xml_flat/BT-GPA-001__DIRECT__0062.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-001__DIRECT__0063,BT-GPA-001__DIRECT,BT-GPA-001,General_post_primera_asignacion,63,63,142261969908948,1,General_post_primera_asignacion,DIRECT_REASSIGN_DISBURSER_ABF,EXACT,02_inputs_xml_flat/BT-GPA-001__DIRECT__0063.xml,02_inputs_xml_flat/BT-GPA-001__DIRECT__0063.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-001__DIRECT__0064,BT-GPA-001__DIRECT,BT-GPA-001,General_post_primera_asignacion,64,64,124726824086813,1,General_post_primera_asignacion,DIRECT_REASSIGN_DISBURSER_ABF,EXACT,02_inputs_xml_flat/BT-GPA-001__DIRECT__0064.xml,02_inputs_xml_flat/BT-GPA-001__DIRECT__0064.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-001__DIRECT__0065,BT-GPA-001__DIRECT,BT-GPA-001,General_post_primera_asignacion,65,65,78479157924065,1,General_post_primera_asignacion,DIRECT_REASSIGN_DISBURSER_ABF,EXACT,02_inputs_xml_flat/BT-GPA-001__DIRECT__0065.xml,02_inputs_xml_flat/BT-GPA-001__DIRECT__0065.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-001__DIRECT__0066,BT-GPA-001__DIRECT,BT-GPA-001,General_post_primera_asignacion,66,66,257520544391757,1,General_post_primera_asignacion,DIRECT_REASSIGN_DISBURSER_ABF,EXACT,02_inputs_xml_flat/BT-GPA-001__DIRECT__0066.xml,02_inputs_xml_flat/BT-GPA-001__DIRECT__0066.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-001__DIRECT__0067,BT-GPA-001__DIRECT,BT-GPA-001,General_post_primera_asignacion,67,67,173490907237163,1,General_post_primera_asignacion,DIRECT_REASSIGN_DISBURSER_ABF,EXACT,02_inputs_xml_flat/BT-GPA-001__DIRECT__0067.xml,02_inputs_xml_flat/BT-GPA-001__DIRECT__0067.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-001__DIRECT__0068,BT-GPA-001__DIRECT,BT-GPA-001,General_post_primera_asignacion,68,68,78223416939085,1,General_post_primera_asignacion,DIRECT_REASSIGN_DISBURSER_ABF,EXACT,02_inputs_xml_flat/BT-GPA-001__DIRECT__0068.xml,02_inputs_xml_flat/BT-GPA-001__DIRECT__0068.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-001__DIRECT__0069,BT-GPA-001__DIRECT,BT-GPA-001,General_post_primera_asignacion,69,69,170086759060661,1,General_post_primera_asignacion,DIRECT_REASSIGN_DISBURSER_ABF,EXACT,02_inputs_xml_flat/BT-GPA-001__DIRECT__0069.xml,02_inputs_xml_flat/BT-GPA-001__DIRECT__0069.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-001__DIRECT__0070,BT-GPA-001__DIRECT,BT-GPA-001,General_post_primera_asignacion,70,70,121998545485278,1,General_post_primera_asignacion,DIRECT_REASSIGN_DISBURSER_ABF,EXACT,02_inputs_xml_flat/BT-GPA-001__DIRECT__0070.xml,02_inputs_xml_flat/BT-GPA-001__DIRECT__0070.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-001__DIRECT__0071,BT-GPA-001__DIRECT,BT-GPA-001,General_post_primera_asignacion,71,71,271160325311333,1,General_post_primera_asignacion,DIRECT_REASSIGN_DISBURSER_ABF,EXACT,02_inputs_xml_flat/BT-GPA-001__DIRECT__0071.xml,02_inputs_xml_flat/BT-GPA-001__DIRECT__0071.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-001__DIRECT__0072,BT-GPA-001__DIRECT,BT-GPA-001,General_post_primera_asignacion,72,72,14248519242026,1,General_post_primera_asignacion,DIRECT_REASSIGN_DISBURSER_ABF,EXACT,02_inputs_xml_flat/BT-GPA-001__DIRECT__0072.xml,02_inputs_xml_flat/BT-GPA-001__DIRECT__0072.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-001__DIRECT__0073,BT-GPA-001__DIRECT,BT-GPA-001,General_post_primera_asignacion,73,73,117793285713101,1,General_post_primera_asignacion,DIRECT_REASSIGN_DISBURSER_ABF,EXACT,02_inputs_xml_flat/BT-GPA-001__DIRECT__0073.xml,02_inputs_xml_flat/BT-GPA-001__DIRECT__0073.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-001__DIRECT__0074,BT-GPA-001__DIRECT,BT-GPA-001,General_post_primera_asignacion,74,74,83389087057675,1,General_post_primera_asignacion,DIRECT_REASSIGN_DISBURSER_ABF,EXACT,02_inputs_xml_flat/BT-GPA-001__DIRECT__0074.xml,02_inputs_xml_flat/BT-GPA-001__DIRECT__0074.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-001__DIRECT__0075,BT-GPA-001__DIRECT,BT-GPA-001,General_post_primera_asignacion,75,75,199300038921834,1,General_post_primera_asignacion,DIRECT_REASSIGN_DISBURSER_ABF,EXACT,02_inputs_xml_flat/BT-GPA-001__DIRECT__0075.xml,02_inputs_xml_flat/BT-GPA-001__DIRECT__0075.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-001__DIRECT__0076,BT-GPA-001__DIRECT,BT-GPA-001,General_post_primera_asignacion,76,76,3331620153303,1,General_post_primera_asignacion,DIRECT_REASSIGN_DISBURSER_ABF,EXACT,02_inputs_xml_flat/BT-GPA-001__DIRECT__0076.xml,02_inputs_xml_flat/BT-GPA-001__DIRECT__0076.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-001__DIRECT__0077,BT-GPA-001__DIRECT,BT-GPA-001,General_post_primera_asignacion,77,77,20714956878912,1,General_post_primera_asignacion,DIRECT_REASSIGN_DISBURSER_ABF,EXACT,02_inputs_xml_flat/BT-GPA-001__DIRECT__0077.xml,02_inputs_xml_flat/BT-GPA-001__DIRECT__0077.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-001__DIRECT__0078,BT-GPA-001__DIRECT,BT-GPA-001,General_post_primera_asignacion,78,78,72598539527084,1,General_post_primera_asignacion,DIRECT_REASSIGN_DISBURSER_ABF,EXACT,02_inputs_xml_flat/BT-GPA-001__DIRECT__0078.xml,02_inputs_xml_flat/BT-GPA-001__DIRECT__0078.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-001__DIRECT__0079,BT-GPA-001__DIRECT,BT-GPA-001,General_post_primera_asignacion,79,79,106494429866926,1,General_post_primera_asignacion,DIRECT_REASSIGN_DISBURSER_ABF,EXACT,02_inputs_xml_flat/BT-GPA-001__DIRECT__0079.xml,02_inputs_xml_flat/BT-GPA-001__DIRECT__0079.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-001__DIRECT__0080,BT-GPA-001__DIRECT,BT-GPA-001,General_post_primera_asignacion,80,80,75564873687758,1,General_post_primera_asignacion,DIRECT_REASSIGN_DISBURSER_ABF,EXACT,02_inputs_xml_flat/BT-GPA-001__DIRECT__0080.xml,02_inputs_xml_flat/BT-GPA-001__DIRECT__0080.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-001__DIRECT__0081,BT-GPA-001__DIRECT,BT-GPA-001,General_post_primera_asignacion,81,81,19163293690406,1,General_post_primera_asignacion,DIRECT_REASSIGN_DISBURSER_ABF,EXACT,02_inputs_xml_flat/BT-GPA-001__DIRECT__0081.xml,02_inputs_xml_flat/BT-GPA-001__DIRECT__0081.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-001__DIRECT__0082,BT-GPA-001__DIRECT,BT-GPA-001,General_post_primera_asignacion,82,82,122939610562394,1,General_post_primera_asignacion,DIRECT_REASSIGN_DISBURSER_ABF,EXACT,02_inputs_xml_flat/BT-GPA-001__DIRECT__0082.xml,02_inputs_xml_flat/BT-GPA-001__DIRECT__0082.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-001__DIRECT__0083,BT-GPA-001__DIRECT,BT-GPA-001,General_post_primera_asignacion,83,83,22339194824899,1,General_post_primera_asignacion,DIRECT_REASSIGN_DISBURSER_ABF,EXACT,02_inputs_xml_flat/BT-GPA-001__DIRECT__0083.xml,02_inputs_xml_flat/BT-GPA-001__DIRECT__0083.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-001__DIRECT__0084,BT-GPA-001__DIRECT,BT-GPA-001,General_post_primera_asignacion,84,84,129452550515959,1,General_post_primera_asignacion,DIRECT_REASSIGN_DISBURSER_ABF,EXACT,02_inputs_xml_flat/BT-GPA-001__DIRECT__0084.xml,02_inputs_xml_flat/BT-GPA-001__DIRECT__0084.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-001__DIRECT__0085,BT-GPA-001__DIRECT,BT-GPA-001,General_post_primera_asignacion,85,85,215257936281115,1,General_post_primera_asignacion,DIRECT_REASSIGN_DISBURSER_ABF,EXACT,02_inputs_xml_flat/BT-GPA-001__DIRECT__0085.xml,02_inputs_xml_flat/BT-GPA-001__DIRECT__0085.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-001__DIRECT__0086,BT-GPA-001__DIRECT,BT-GPA-001,General_post_primera_asignacion,86,86,51252187698352,1,General_post_primera_asignacion,DIRECT_REASSIGN_DISBURSER_ABF,EXACT,02_inputs_xml_flat/BT-GPA-001__DIRECT__0086.xml,02_inputs_xml_flat/BT-GPA-001__DIRECT__0086.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-001__DIRECT__0087,BT-GPA-001__DIRECT,BT-GPA-001,General_post_primera_asignacion,87,87,6361966088448,1,General_post_primera_asignacion,DIRECT_REASSIGN_DISBURSER_ABF,EXACT,02_inputs_xml_flat/BT-GPA-001__DIRECT__0087.xml,02_inputs_xml_flat/BT-GPA-001__DIRECT__0087.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-001__DIRECT__0088,BT-GPA-001__DIRECT,BT-GPA-001,General_post_primera_asignacion,88,88,123196132252306,1,General_post_primera_asignacion,DIRECT_REASSIGN_DISBURSER_ABF,EXACT,02_inputs_xml_flat/BT-GPA-001__DIRECT__0088.xml,02_inputs_xml_flat/BT-GPA-001__DIRECT__0088.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-001__DIRECT__0089,BT-GPA-001__DIRECT,BT-GPA-001,General_post_primera_asignacion,89,89,66212540621364,1,General_post_primera_asignacion,DIRECT_REASSIGN_DISBURSER_ABF,EXACT,02_inputs_xml_flat/BT-GPA-001__DIRECT__0089.xml,02_inputs_xml_flat/BT-GPA-001__DIRECT__0089.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-001__DIRECT__0090,BT-GPA-001__DIRECT,BT-GPA-001,General_post_primera_asignacion,90,90,77449396241616,1,General_post_primera_asignacion,DIRECT_REASSIGN_DISBURSER_ABF,EXACT,02_inputs_xml_flat/BT-GPA-001__DIRECT__0090.xml,02_inputs_xml_flat/BT-GPA-001__DIRECT__0090.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-001__DIRECT__0091,BT-GPA-001__DIRECT,BT-GPA-001,General_post_primera_asignacion,91,91,148624287458949,1,General_post_primera_asignacion,DIRECT_REASSIGN_DISBURSER_ABF,EXACT,02_inputs_xml_flat/BT-GPA-001__DIRECT__0091.xml,02_inputs_xml_flat/BT-GPA-001__DIRECT__0091.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-001__DIRECT__0092,BT-GPA-001__DIRECT,BT-GPA-001,General_post_primera_asignacion,92,92,127569142057273,1,General_post_primera_asignacion,DIRECT_REASSIGN_DISBURSER_ABF,EXACT,02_inputs_xml_flat/BT-GPA-001__DIRECT__0092.xml,02_inputs_xml_flat/BT-GPA-001__DIRECT__0092.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-001__DIRECT__0093,BT-GPA-001__DIRECT,BT-GPA-001,General_post_primera_asignacion,93,93,107547927326593,1,General_post_primera_asignacion,DIRECT_REASSIGN_DISBURSER_ABF,EXACT,02_inputs_xml_flat/BT-GPA-001__DIRECT__0093.xml,02_inputs_xml_flat/BT-GPA-001__DIRECT__0093.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-001__DIRECT__0094,BT-GPA-001__DIRECT,BT-GPA-001,General_post_primera_asignacion,94,94,107468802072385,1,General_post_primera_asignacion,DIRECT_REASSIGN_DISBURSER_ABF,EXACT,02_inputs_xml_flat/BT-GPA-001__DIRECT__0094.xml,02_inputs_xml_flat/BT-GPA-001__DIRECT__0094.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-001__DIRECT__0095,BT-GPA-001__DIRECT,BT-GPA-001,General_post_primera_asignacion,95,95,32805948560350,1,General_post_primera_asignacion,DIRECT_REASSIGN_DISBURSER_ABF,EXACT,02_inputs_xml_flat/BT-GPA-001__DIRECT__0095.xml,02_inputs_xml_flat/BT-GPA-001__DIRECT__0095.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-001__DIRECT__0096,BT-GPA-001__DIRECT,BT-GPA-001,General_post_primera_asignacion,96,96,91693037655200,1,General_post_primera_asignacion,DIRECT_REASSIGN_DISBURSER_ABF,EXACT,02_inputs_xml_flat/BT-GPA-001__DIRECT__0096.xml,02_inputs_xml_flat/BT-GPA-001__DIRECT__0096.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-001__DIRECT__0097,BT-GPA-001__DIRECT,BT-GPA-001,General_post_primera_asignacion,97,97,42651938404238,1,General_post_primera_asignacion,DIRECT_REASSIGN_DISBURSER_ABF,EXACT,02_inputs_xml_flat/BT-GPA-001__DIRECT__0097.xml,02_inputs_xml_flat/BT-GPA-001__DIRECT__0097.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-001__DIRECT__0098,BT-GPA-001__DIRECT,BT-GPA-001,General_post_primera_asignacion,98,98,212163997048339,1,General_post_primera_asignacion,DIRECT_REASSIGN_DISBURSER_ABF,EXACT,02_inputs_xml_flat/BT-GPA-001__DIRECT__0098.xml,02_inputs_xml_flat/BT-GPA-001__DIRECT__0098.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-001__DIRECT__0099,BT-GPA-001__DIRECT,BT-GPA-001,General_post_primera_asignacion,99,99,25963718583943,1,General_post_primera_asignacion,DIRECT_REASSIGN_DISBURSER_ABF,EXACT,02_inputs_xml_flat/BT-GPA-001__DIRECT__0099.xml,02_inputs_xml_flat/BT-GPA-001__DIRECT__0099.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-001__DIRECT__0100,BT-GPA-001__DIRECT,BT-GPA-001,General_post_primera_asignacion,100,100,44888070072155,1,General_post_primera_asignacion,DIRECT_REASSIGN_DISBURSER_ABF,EXACT,02_inputs_xml_flat/BT-GPA-001__DIRECT__0100.xml,02_inputs_xml_flat/BT-GPA-001__DIRECT__0100.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-002__DIRECT__0001,BT-GPA-002__DIRECT,BT-GPA-002,General_post_primera_asignacion,1,101,91177466129923,1,General_post_primera_asignacion,DIRECT_KEEP_CURRENT_ABF,EXACT,02_inputs_xml_flat/BT-GPA-002__DIRECT__0001.xml,02_inputs_xml_flat/BT-GPA-002__DIRECT__0001.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
